Date;rateRatio
2017. december 19.;1.0084745762711864
2017. december 5.;0.978623914495658
2017. november 21.;1.0034267912772585
2017. november 7.;0.9981401115933044
2017. október 24.;0.996244131455399
2017. október 3.;1.003986710963455
2017. szeptember 19.;1.0086384204031262
2017. szeptember 5.;1.007693951699081
2017. augusztus 22.;128.3712935109583
2017. augusztus 1.;1.0011246063877643
2017. július 18.;110.10776588476429
2017. július 4.;1.0007230657989876
2017. június 20.;1.0015898251192368
2017. június 6.;0.9910594546267323
2017. május 23.;0.9883668903803132
2017. május 9.;111.16038164470694
2017. április 25.;1.0058411214953271
2017. április 11.;0.9978479196556671
2017. március 28.;1.0029666254635352
2017. március 14.;101.50159806295399
2017. február 28.;0.9572936660268714
2017. február 7.;0.010847058621371069
2017. január 24.;0.009735172766516158
2017. január 10.;0.9985714285714286
2018. december 18.;0.9928571428571429
2018. december 4.;1.0050156739811913
2018. november 20.;1.0045219638242895
2018. november 6.;0.9822368421052632
2018. október 16.;1.0309764309764309
2018. október 2.;0.9952861952861953
2018. szeptember 18.;1.0154602951510892
2018. szeptember 4.;1.0153738644304682
2018. augusztus 21.;1.045985401459854
2018. augusztus 7.;0.9923451635351427
2018. július 24.;0.9925925925925926
2018. július 3.;1.0170118343195267
2018. június 19.;0.978129713423831
2018. június 5.;0.9747292418772563
2018. május 22.;0.9674315321983715
2018. május 8.;0.9837799717912553
2018. április 24.;0.9845117845117846
2018. április 10.;0.9858012170385395
2018. március 27.;1.0007087172218285
2018. március 13.;0.9966821499668215
2018. február 27.;1.0114285714285713
2018. február 13.;0.9972451790633609
2018. január 30.;0.9793548387096774
2018. január 9.;0.997411003236246
2019. december 17.;0.9965301873698821
2019. december 3.;0.9810791871058164
2019. november 19.;0.989452867501648
2019. november 5.;1.0126498002663116
2019. október 22.;1.0188811188811189
2019. október 8.;0.9943582510578279
2019. szeptember 24.;0.9993284083277367
2019. szeptember 10.;0.9878542510121457
2019. augusztus 27.;0.9965349965349966
2019. augusztus 6.;1.0122448979591836
2019. július 23.;0.9935525467440361
2019. július 9.;0.9730794484569928
2019. június 25.;0.9896907216494846
2019. június 11.;1.006086427267194
2019. május 28.;1.0220125786163523
2019. május 14.;1.0172634271099745
2019. április 30.;0.9910340705319785
2019. április 9.;1.0061387354205034
2019. március 26.;1.0030395136778116
2019. március 12.;0.9969512195121951
2019. február 26.;0.9945288753799392
2019. február 12.;1.025982256020279
2019. január 29.;0.9975742874469375
2019. január 15.;0.9925046845721424
2020. december 15.;0.9891205802357208
2020. december 1.;0.9990069513406157
2020. november 17.;1.029733959311424
2020. november 3.;1.0263157894736843
2020. október 20.;0.977299880525687
2020. október 6.;0.9976119402985074
2020. szeptember 22.;1.022514071294559
2020. szeptember 8.;0.9653552554315913
2020. augusztus 25.;1.0017543859649123
2020. augusztus 4.;0.9912891986062717
2020. július 21.;1.0057142857142858
2020. július 7.;0.9800968262506724
2020. június 23.;1.0216701902748415
2020. június 9.;0.9862745098039216
2020. május 26.;1.007
2020. május 12.;1.0009765625
2020. április 28.;0.9875249500998003
2020. április 7.;0.9705284552845529
2020. március 24.;1.0689470871191875
2020. március 10.;1.011
2020. február 25.;0.9756862745098039
2020. február 11.;0.9870918754745635
2020. január 28.;1.0022539444027048
2020. január 14.;0.9882108183079057
2021. december 14.;1.0033030553261768
2021. november 30.;0.9901639344262295
2021. november 16.;0.994435612082671
2021. november 2.;1.006015037593985
2021. október 19.;1.0029411764705882
2021. október 5.;1.0207214121258634
2021. szeptember 21.;0.9941126997476871
2021. szeptember 7.;0.995850622406639
2021. augusztus 24.;0.9975062344139651
2021. augusztus 10.;0.9615692554043235
2021. július 27.;0.995741056218058
2021. július 6.;1.0084104289318756
2021. június 22.;1.0162393162393162
2021. június 8.;0.999163179916318
2021. május 25.;0.9912049252418645
2021. május 11.;0.983957219251337
2021. április 27.;0.9980582524271845
2021. április 6.;1.015962441314554
2021. március 23.;0.9888164026095061
2021. március 9.;0.9797891036906854
2021. február 23.;0.9880514705882353
2021. február 9.;1.0237050043898157
2021. január 26.;1.008100810081008
2021. január 12.;0.9869067103109657
2022. december 20.;1.0015128593040847
2022. december 6.;1.021014492753623
2022. november 22.;1.0266864343958488
2022. november 8.;0.9769516728624535
2022. október 25.;1.0081632653061225
2022. október 14.;1.0199833472106579
2022. szeptember 27.;0.9950576606260296
2022. szeptember 13.;1.0135849056603774
2022. augusztus 30.;1.01231884057971
2022. augusztus 9.;0.9584468664850136
2022. július 26.;0.9838028169014085
2022. július 12.;0.9909470752089137
2022. június 28.;1.0274725274725274
2022. június 14.;1.0655987795575896
2022. május 31.;1.0564387917329094
2022. május 10.;0.9624739402362752
2022. április 26.;0.9966777408637874
2022. április 5.;0.9693877551020408
2022. március 22.;1.006074411541382
2022. március 8.;1.0138248847926268
2022. február 22.;1.001563721657545
2022. február 8.;1.018031555221638
2022. január 25.;1.015267175572519
2022. január 11.;1.0045523520485584
2023. július 25.;1.0063920454545454
2023. június 20.;1.0121786197564275
2023. május 23.;0.9914346895074947
2023. április 25.;0.9879154078549849
2023. március 28.;1.0200642054574638
2023. február 28.;0.9763271162123386
2023. január 24.;0.9932735426008968
2017. december 19.;{'Dátum': '2017. december 20.', 'Price': '0.998655462184874'}
2017. december 5.;{'Dátum': '2017. december 6.', 'Price': '1.0'}
2017. november 21.;{'Dátum': '2017. november 22.', 'Price': '1.0183172927662216'}
2017. november 7.;{'Dátum': '2017. november 8.', 'Price': '1.0217391304347827'}
