Date;rateRatio
2017. december 19.;1.0097228974234322
2017. december 5.;1.0055
2017. november 21.;1.0055276381909548
2017. november 7.;0.9939703153988868
2017. október 24.;1.0122525918944392
2017. október 3.;1.0220725388601035
2017. szeptember 19.;1.0057831325301205
2017. szeptember 5.;0.998088867654085
2017. augusztus 22.;1.0133239831697054
2017. augusztus 1.;1.0081498729889924
2017. július 18.;1.0035546262415056
2017. július 4.;0.9923913043478261
2017. június 20.;0.9838709677419355
2017. június 6.;0.997086247086247
2017. május 23.;1.003440366972477
2017. május 9.;0.9955414012738854
2017. április 25.;1.015231544036359
2017. április 11.;1.0168251645940014
2017. március 28.;1.0109622411693058
2017. március 14.;1.0077906976744186
2017. február 28.;0.9624237233700889
2017. február 7.;0.9960674157303371
2017. január 24.;0.9992050874403816
2017. január 10.;0.9975640876928431
2018. december 18.;1.011965811965812
2018. december 4.;0.9982486865148862
2018. november 20.;0.9844425237683665
2018. november 6.;0.9970089730807578
2018. október 16.;0.9689655172413794
2018. október 2.;1.0015243902439024
2018. szeptember 18.;1.0095238095238095
2018. szeptember 4.;0.9885386819484241
2018. augusztus 21.;0.9805970149253731
2018. augusztus 7.;0.9933269780743565
2018. július 24.;0.999001996007984
2018. július 3.;0.9894736842105263
2018. június 19.;1.0408163265306123
2018. június 5.;1.0103092783505154
2018. május 22.;0.9944237918215614
2018. május 8.;0.9671694764862466
2018. április 24.;0.9965034965034965
2018. április 10.;1.0256637168141594
2018. március 27.;0.9836065573770492
2018. március 13.;1.007936507936508
2018. február 27.;0.99137187230371
2018. február 13.;0.9771528998242531
2018. január 30.;0.9826539462272333
2018. január 9.;1.011070110701107
2019. december 17.;1.0299003322259137
2019. december 3.;1.0013976240391336
2019. november 19.;1.0014545454545454
2019. november 5.;1.0043478260869565
2019. október 22.;0.9961890243902439
2019. október 8.;1.008863819500403
2019. szeptember 24.;1.0015686274509803
2019. szeptember 10.;1.0236541598694944
2019. augusztus 27.;1.0040683482506103
2019. augusztus 6.;0.9821138211382113
2019. július 23.;1.003968253968254
2019. július 9.;1.0008340283569641
2019. június 25.;0.9825
2019. június 11.;1.0089722675367048
2019. május 28.;0.9967213114754099
2019. május 14.;0.9975961538461539
2019. április 30.;0.992289899768697
2019. április 9.;0.9837083010085338
2019. március 26.;1.0109034267912773
2019. március 12.;0.9875518672199171
2019. február 26.;1.0077452667814113
2019. február 12.;0.993897122929381
2019. január 29.;1.001719690455718
2019. január 15.;0.9931623931623932
2020. december 15.;1.0093457943925233
2020. december 1.;1.0008382229673094
2020. november 17.;0.9903381642512077
2020. november 3.;1.002053388090349
2020. október 20.;0.9771573604060914
2020. október 6.;1.04389721627409
2020. szeptember 22.;0.9970731707317073
2020. szeptember 8.;1.011964107676969
2020. augusztus 25.;0.9882139619220308
2020. augusztus 4.;0.9583333333333334
2020. július 21.;0.9898617511520738
2020. július 7.;1.0046082949308757
2020. június 23.;0.9896995708154507
2020. június 9.;0.990342405618964
2020. május 26.;1.0
2020. május 12.;1.0032345013477089
2020. április 28.;1.0373774509803921
2020. április 7.;0.9971719457013575
2020. március 24.;0.9423937360178971
2020. március 10.;1.0034989503149054
2020. február 25.;0.982725527831094
2020. február 11.;0.9952445652173914
2020. január 28.;1.02680412371134
2020. január 14.;1.019502353732347
2021. december 14.;0.9951566951566951
2021. november 30.;1.003631284916201
2021. november 16.;1.0198785201546108
2021. november 2.;0.9883116883116884
2021. október 19.;1.0036706869428422
2021. október 5.;1.024198086662915
2021. szeptember 21.;0.9997266265718973
2021. szeptember 7.;1.0019640852974185
2021. augusztus 24.;1.0273972602739727
2021. augusztus 10.;1.0
2021. július 27.;0.9949874686716792
2021. július 6.;1.0209965528047633
2021. június 22.;1.016060606060606
2021. június 8.;1.0194020356234097
2021. május 25.;0.9827414537006306
2021. május 11.;1.008147360963514
2021. április 27.;1.0003810975609757
2021. április 6.;0.9888888888888889
2021. március 23.;1.0262172284644195
2021. március 9.;0.9762962962962963
2021. február 23.;0.9816041206769683
2021. február 9.;0.9956427015250545
2021. január 26.;0.9956958393113343
2021. január 12.;1.0102564102564102
2022. december 20.;0.9946367625548513
2022. december 6.;1.0130232558139536
2022. november 22.;0.9866539561487131
2022. november 8.;1.0101010101010102
2022. október 25.;1.0002225684397952
2022. október 14.;0.9817073170731707
2022. szeptember 27.;1.0302884615384615
2022. szeptember 13.;0.9917050691244239
2022. augusztus 30.;1.003485079503376
2022. augusztus 9.;1.0148061104582844
2022. július 26.;1.0047488127968007
2022. július 12.;1.027212552096102
2022. június 28.;0.9793669402110199
2022. június 14.;0.9886691846256388
2022. május 31.;0.918263350998777
2022. május 10.;0.9813084112149533
2022. április 26.;1.0239463601532568
2022. április 5.;0.9608386075949367
2022. március 22.;1.0114533965244865
2022. március 8.;1.0869565217391304
2022. február 22.;0.9828227884340108
2022. február 8.;0.9767570558937465
2022. január 25.;0.9838709677419355
2022. január 11.;0.9880222027461292
2023. július 25.;1.012
2023. június 20.;1.019681742043551
2023. május 23.;1.0211591536338547
2023. április 25.;1.0113429208021065
2023. március 28.;1.0337972166998013
2023. február 28.;0.9986200551977921
2023. január 24.;0.9938944614042738
