Date;rateRatio
2017. december 19.;0.9881796690307328
2017. december 5.;0.9985956465041629
2017. november 21.;1.0105210420841684
2017. november 7.;0.9886524822695035
2017. október 24.;1.0140712945590995
2017. október 3.;1.0079443892750746
2017. szeptember 19.;0.9860442733397498
2017. szeptember 5.;1.0117016089712336
2017. augusztus 22.;1.0319520718921618
2017. augusztus 1.;1.002092050209205
2017. július 18.;0.9966742880897942
2017. július 4.;1.01
2017. június 20.;1.0021551724137931
2017. június 6.;0.993103448275862
2017. május 23.;0.9934962996187486
2017. május 9.;1.0303030303030303
2017. április 25.;1.0020327633624297
2017. április 11.;0.9855213529626475
2017. március 28.;1.0232558139534884
2017. március 14.;0.9885882352941177
2017. február 28.;0.9668192219679634
2017. február 7.;1.0034207525655645
2017. január 24.;1.0038566243194191
2017. január 10.;1.0106358381502891
2018. december 18.;0.9845626072041166
2018. december 4.;1.0094017094017094
2018. november 20.;0.9860262008733625
2018. november 6.;1.0085714285714287
2018. október 16.;1.0239043824701195
2018. október 2.;0.9951219512195122
2018. szeptember 18.;1.0070742799393633
2018. szeptember 4.;0.9970703125
2018. augusztus 21.;0.9932236205227493
2018. augusztus 7.;1.0
2018. július 24.;1.0005002501250626
2018. július 3.;1.0088757396449703
2018. június 19.;0.9856262833675564
2018. június 5.;0.9770334928229665
2018. május 22.;1.0057416267942583
2018. május 8.;0.9925581395348837
2018. április 24.;0.9947368421052631
2018. április 10.;0.9876215738284704
2018. március 27.;0.9982378854625551
2018. március 13.;0.9973958333333334
2018. február 27.;1.0034782608695652
2018. február 13.;1.0175438596491229
2018. január 30.;0.986159169550173
2018. január 9.;0.9890610756608933
2019. december 17.;0.9774193548387097
2019. december 3.;1.0021023125437982
2019. november 19.;0.9921763869132291
2019. november 5.;1.0007220216606498
2019. október 22.;1.012715033657442
2019. október 8.;0.9920571882446386
2019. szeptember 24.;0.9984189723320158
2019. szeptember 10.;0.9865079365079366
2019. augusztus 27.;0.970873786407767
2019. augusztus 6.;1.012636899747262
2019. július 23.;1.0047543581616483
2019. július 9.;0.9950617283950617
2019. június 25.;0.982066609735269
2019. június 11.;0.9943910256410257
2019. május 28.;0.9810699588477366
2019. május 14.;0.9678714859437751
2019. április 30.;1.001564945226917
2019. április 9.;1.004746835443038
2019. március 26.;0.9930015552099534
2019. március 12.;0.9892561983471074
2019. február 26.;1.0016906170752324
2019. február 12.;1.0166666666666666
2019. január 29.;0.9914893617021276
2019. január 15.;0.9965635738831615
2020. december 15.;1.0060422960725075
2020. december 1.;0.9958088851634534
2020. november 17.;0.9839797639123102
2020. november 3.;1.0435203094777563
2020. október 20.;1.0203458799593081
2020. október 6.;1.015228426395939
2020. szeptember 22.;0.984930032292788
2020. szeptember 8.;1.014792899408284
2020. augusztus 25.;0.9776744186046512
2020. augusztus 4.;0.9941520467836257
2020. július 21.;1.0223048327137547
2020. július 7.;0.975914362176628
2020. június 23.;1.0129310344827587
2020. június 9.;0.9922547332185886
2020. május 26.;1.051874678993323
2020. május 12.;1.0097035040431266
2020. április 28.;1.031323877068558
2020. április 7.;1.0005675368898979
2020. március 24.;1.0439621591541457
2020. március 10.;1.0182539682539682
2020. február 25.;0.9705685618729097
2020. február 11.;1.01160409556314
2020. január 28.;0.9882515549412578
2020. január 14.;0.989926124916051
2021. december 14.;0.984844068784611
2021. november 30.;1.0031012122920777
2021. november 16.;1.0048022598870057
2021. november 2.;0.9949184273870019
2021. október 19.;0.9845103701758992
2021. október 5.;0.9962141698215251
2021. szeptember 21.;0.9920136908157444
2021. szeptember 7.;1.0029989094874592
2021. augusztus 24.;0.9893198426082068
2021. augusztus 10.;1.003354681305276
2021. július 27.;1.00352
2021. július 6.;0.9909147869674185
2021. június 22.;0.9887878787878788
2021. június 8.;1.0210779885576633
2021. május 25.;0.9913516976297245
2021. május 11.;1.014721723518851
2021. április 27.;1.0011214953271028
2021. április 6.;1.0025811209439528
2021. március 23.;0.9859154929577465
2021. március 9.;0.9962462462462462
2021. február 23.;0.9787878787878788
2021. február 9.;0.9926578560939795
2021. január 26.;1.0113207547169811
2021. január 12.;0.9867688022284122
2022. december 20.;1.006319883325231
2022. december 6.;1.0109018830525272
2022. november 22.;1.0207156308851224
2022. november 8.;1.0070635721493442
2022. október 25.;1.002038043478261
2022. október 14.;1.0406003937007875
2022. szeptember 27.;1.007295719844358
2022. szeptember 13.;0.9713024282560706
2022. augusztus 30.;0.968314606741573
2022. augusztus 9.;0.9599569429494079
2022. július 26.;0.9627359646972297
2022. július 12.;0.9806325079676391
2022. június 28.;1.03943929674507
2022. június 14.;1.0
2022. május 31.;1.0020454545454545
2022. május 10.;0.9685230024213075
2022. április 26.;0.9853635505193579
2022. április 5.;0.9517437145174371
2022. március 22.;0.9980190174326465
2022. március 8.;1.0983524712930604
2022. február 22.;0.9728877679697352
2022. február 8.;1.0067001675041876
2022. január 25.;0.9883313885647608
2022. január 11.;1.0450606585788562
2023. július 25.;1.0097314130011679
2023. június 20.;1.0059171597633136
2023. május 23.;0.9973166368515206
2023. április 25.;0.9914928093984201
2023. március 28.;0.9805883530118071
2023. február 28.;1.02018779342723
2023. január 24.;1.0043478260869565
